user_segment,city,cart_size_at_show,cart_value_at_show,discount_on_order,has_main_in_cart,has_drink_in_cart,has_dessert_in_cart,has_side_in_cart,item_category,item_price,item_popularity,is_complement_category,is_bestseller,is_ghost_kitchen,meal_slot,hour,is_weekend,is_festival_order,is_rainy_weather,rank_shown,city_tier,user_preference_drift,meal_complete_score,label,missing_drink,missing_dessert,split
4,9,3,269.0,0.1,0,1,0,0,2,233.0,0.23,1,0,1,1,18,0,1,0,4,2,0,1,1,0,0,1
1,9,2,25.0,0.3,0,1,1,0,1,57.0,0.534,1,0,0,3,12,0,0,0,1,2,0,2,0,0,0,1
4,9,2,298.0,0.0,0,0,0,0,4,66.0,0.217,0,0,0,3,12,0,0,1,6,2,1,0,0,0,0,1
5,2,2,266.0,0.2,0,0,1,0,3,56.0,0.409,1,0,0,1,20,0,0,1,2,1,0,1,1,0,0,1
4,1,2,391.0,0.1,0,1,0,0,2,488.0,0.276,1,0,0,1,19,1,1,0,6,1,0,1,1,0,0,1
5,2,4,482.0,0.0,1,1,0,1,1,25.0,0.088,1,0,1,4,15,1,0,0,5,1,0,3,0,0,0,1
4,2,4,283.0,0.2,0,1,1,0,1,87.0,0.05,1,0,0,1,19,1,0,0,4,1,0,2,0,0,0,1
4,4,2,564.0,0.0,1,0,0,0,3,140.0,0.878,1,1,0,2,5,1,0,0,2,1,0,1,1,0,0,1
4,8,3,582.0,0.2,0,1,0,1,4,212.0,0.091,0,0,0,3,12,1,0,1,2,1,0,2,0,0,0,1
4,2,3,349.0,0.2,0,0,0,1,2,210.0,0.108,1,0,1,3,14,0,0,1,2,1,1,1,0,0,0,1
4,3,2,301.0,0.0,0,1,0,1,0,323.0,0.341,1,0,0,0,7,1,1,0,2,1,0,2,1,0,1,1
5,3,2,87.0,0.2,0,1,0,0,1,25.0,0.533,1,0,0,3,11,1,0,0,3,1,0,1,0,0,0,1
3,3,2,47.0,0.5,0,1,0,0,4,61.0,0.096,0,0,0,2,0,0,1,0,2,1,0,1,1,0,0,1
4,7,2,101.0,0.1,0,1,0,0,1,70.0,0.214,0,0,0,0,9,1,1,0,3,2,0,1,1,0,0,1
1,5,2,166.0,0.2,0,1,0,0,0,93.0,0.164,1,0,0,1,20,0,0,0,5,2,0,1,0,0,1,1
4,8,4,464.0,0.3,1,0,1,1,3,44.0,0.478,1,0,0,2,10,1,1,0,4,1,0,3,1,0,0,1
5,3,1,78.0,0.2,0,1,0,0,2,431.0,0.232,1,0,0,2,10,1,0,0,6,1,0,1,0,0,0,1
0,0,1,25.0,0.2,0,0,0,1,0,30.0,0.22,0,0,0,3,11,1,0,0,3,2,0,1,0,0,1,1
4,1,2,204.0,0.2,0,0,0,0,1,25.0,0.342,1,0,0,4,16,0,0,1,7,1,0,0,1,1,0,1
4,8,4,1012.0,0.0,1,1,0,0,1,25.0,0.304,1,0,0,3,13,1,1,0,2,1,0,2,0,0,0,1
0,7,2,57.0,0.5,0,0,0,0,0,28.0,0.258,1,0,0,2,23,0,0,0,6,2,0,0,1,0,1,1
4,8,4,471.0,0.1,0,1,1,0,2,211.0,0.322,1,0,0,4,17,1,0,1,1,1,0,2,0,0,0,1
2,4,3,744.0,0.0,1,0,0,1,2,451.0,0.031,1,0,0,3,11,0,0,1,3,1,0,2,0,0,0,1
4,8,2,416.0,0.1,0,1,0,0,1,25.0,0.597,1,0,0,3,13,0,1,0,4,1,0,1,0,0,0,1
4,4,3,1003.0,0.1,1,0,0,0,4,274.0,0.166,0,0,0,3,14,0,1,0,6,1,0,1,0,0,0,1
0,2,2,126.0,0.1,0,0,0,1,5,64.0,0.781,0,1,0,4,16,0,0,1,9,1,0,1,0,0,0,1
5,3,1,25.0,0.0,0,1,0,0,0,36.0,0.697,1,0,1,1,20,0,1,0,3,1,0,1,1,0,1,1
4,4,3,422.0,0.1,1,1,0,0,3,92.0,0.049,1,0,0,3,14,0,1,0,2,1,0,2,0,0,0,1
0,9,2,87.0,0.0,0,1,0,0,5,59.0,0.405,0,0,0,4,15,1,1,0,3,2,0,1,0,0,0,1
5,5,2,364.0,0.0,0,0,1,1,2,461.0,0.444,1,0,0,1,18,0,0,1,7,2,0,2,1,0,0,1
4,1,3,636.0,0.0,0,0,0,1,1,111.0,0.235,1,0,0,1,21,0,0,0,4,1,0,1,0,1,0,1
5,6,2,79.0,0.2,0,0,1,0,4,44.0,0.341,0,0,0,3,14,0,0,0,1,2,0,1,0,0,0,1
0,3,2,112.0,0.3,0,1,0,0,3,58.0,0.359,0,0,0,3,13,0,1,0,8,1,0,1,0,0,0,1
0,8,3,151.0,0.1,1,0,0,1,3,43.0,0.681,1,0,0,1,22,0,0,1,3,1,0,2,1,0,0,1
4,8,3,707.0,0.0,1,1,0,0,4,233.0,0.589,0,0,0,3,13,0,1,0,2,1,0,2,1,0,0,1
0,1,2,66.0,0.0,0,1,1,0,4,56.0,0.665,0,0,0,3,12,0,1,0,5,1,0,2,0,0,0,1
4,7,2,377.0,0.0,1,0,1,0,0,58.0,0.112,1,0,0,1,18,0,0,0,6,2,0,2,0,0,0,1
4,0,4,592.0,0.0,1,0,0,0,3,56.0,0.658,1,0,0,3,12,0,0,0,3,2,0,1,1,0,0,1
4,3,3,726.0,0.1,1,1,0,0,5,339.0,0.242,0,0,0,1,21,0,0,1,1,1,0,2,0,0,0,1
4,3,4,205.0,0.1,0,1,0,0,1,68.0,0.226,0,0,0,0,7,0,1,0,3,1,0,1,1,0,0,1
0,8,1,25.0,0.0,0,1,0,0,0,31.0,0.186,1,0,0,4,16,0,0,1,3,1,0,1,0,0,1,1
4,3,4,447.0,0.1,1,1,1,0,0,94.0,0.464,1,0,0,4,16,1,0,1,3,1,0,3,1,0,0,1
4,3,4,1235.0,0.0,1,1,1,0,4,288.0,0.079,0,0,0,4,16,0,1,0,2,1,0,3,0,0,0,1
5,2,4,552.0,0.0,1,0,0,1,1,105.0,0.083,1,0,1,1,20,0,0,0,3,1,0,2,1,1,0,1
5,1,2,119.0,0.1,0,1,0,0,4,131.0,0.595,0,0,0,3,13,0,0,0,2,1,0,1,0,0,0,1
5,3,2,304.0,0.0,1,0,1,0,1,96.0,0.443,1,0,0,2,0,1,1,0,9,1,0,2,0,1,0,1
4,1,2,217.0,0.0,0,1,0,0,1,107.0,0.432,1,0,0,3,12,0,0,0,7,1,0,1,1,0,0,1
5,9,2,170.0,0.0,1,0,0,0,3,38.0,0.227,1,0,0,4,15,0,0,1,2,2,0,1,0,0,0,1
0,2,3,724.0,0.0,1,0,1,1,1,143.0,0.359,1,0,0,3,13,0,1,0,5,1,0,3,0,1,0,1
5,4,2,180.0,0.2,0,1,0,0,4,133.0,0.305,0,0,0,1,21,0,1,0,5,1,0,1,1,0,0,1
4,1,1,71.0,0.0,0,0,1,0,1,26.0,0.386,1,0,1,3,12,0,0,0,8,1,0,1,1,1,0,1
4,3,3,289.0,0.0,0,1,1,0,0,113.0,0.229,1,0,1,1,19,0,1,0,7,1,0,2,1,0,0,1
4,3,4,664.0,0.3,0,1,0,0,4,314.0,0.526,0,0,1,3,11,0,1,0,4,1,0,1,0,0,0,1
0,4,1,113.0,0.2,0,0,0,0,4,146.0,0.382,0,0,0,1,21,0,0,0,8,1,0,0,0,0,0,1
4,0,2,334.0,0.0,0,0,0,1,2,474.0,0.599,1,0,0,3,14,1,0,0,2,2,0,1,1,0,0,1
4,2,3,281.0,0.3,1,0,0,0,0,36.0,0.059,1,0,0,0,8,0,0,0,3,1,0,1,0,0,1,1
0,9,1,35.0,0.0,0,1,0,0,3,48.0,0.113,0,0,0,3,11,1,1,0,2,2,0,1,1,0,0,1
0,0,1,301.0,0.0,0,0,0,0,0,235.0,0.717,0,0,0,1,19,0,0,1,5,2,0,0,0,0,1,1
4,3,3,709.0,0.0,0,1,1,0,3,190.0,0.372,0,0,0,1,22,1,0,0,7,1,0,2,1,0,0,1
5,8,1,126.0,0.1,0,1,0,0,1,87.0,0.81,0,1,0,2,10,1,0,0,2,1,0,1,0,0,0,1
4,5,3,539.0,0.1,1,0,0,0,1,52.0,0.069,1,0,0,1,20,0,1,0,6,2,0,1,1,1,0,1
0,7,3,245.0,0.1,0,1,0,1,5,133.0,0.429,0,0,1,2,23,0,0,0,7,2,0,2,0,0,0,1
3,1,2,66.0,0.1,0,1,1,0,0,51.0,0.411,1,0,0,2,0,0,0,1,8,1,0,2,0,0,0,1
5,3,3,444.0,0.0,1,0,1,0,2,220.0,0.35,1,0,0,1,20,0,1,0,3,1,0,2,1,0,0,1
4,7,3,162.0,0.0,0,1,0,0,4,115.0,0.644,0,0,0,2,10,0,1,0,6,2,0,1,0,0,0,1
4,4,3,499.0,0.0,1,1,0,0,4,82.0,0.229,0,0,0,0,9,1,0,1,2,1,0,2,0,0,0,1
5,4,3,484.0,0.0,0,1,1,0,4,172.0,0.319,0,0,0,1,21,1,0,0,1,1,0,2,0,0,0,1
0,4,1,77.0,0.0,0,1,0,0,5,164.0,0.298,0,0,0,3,11,0,1,0,5,1,0,1,0,0,0,1
4,3,3,368.0,0.3,1,0,0,0,2,198.0,0.366,1,0,0,4,17,0,0,0,3,1,0,1,0,0,0,1
4,2,1,117.0,0.1,0,0,1,0,0,100.0,0.314,0,0,0,3,12,1,0,0,5,1,0,1,1,0,0,1
4,1,2,441.0,0.2,0,0,0,1,2,507.0,0.606,1,0,0,3,13,0,0,0,8,1,0,1,1,0,0,1
5,1,1,243.0,0.1,0,0,0,0,5,284.0,0.548,0,0,0,3,12,0,0,1,5,1,0,0,0,0,0,1
4,2,2,444.0,0.0,0,0,0,0,1,132.0,0.307,1,0,0,1,20,0,0,0,2,1,0,0,1,1,0,1
2,3,6,1108.0,0.5,1,0,0,1,3,88.0,0.764,1,1,0,1,19,0,0,0,1,1,0,2,1,0,0,1
4,9,1,239.0,0.0,1,0,0,0,1,42.0,0.504,1,0,1,3,12,0,0,0,3,2,0,1,1,1,0,1
0,4,4,266.0,0.1,1,0,1,0,3,50.0,0.314,1,0,0,1,22,0,0,1,4,1,0,2,0,0,0,1
4,7,4,726.0,0.0,1,0,1,0,2,256.0,0.302,1,0,0,0,7,0,0,0,3,2,0,2,1,0,0,1
5,1,2,142.0,0.0,1,1,0,0,3,40.0,0.315,1,0,0,1,20,0,1,0,6,1,0,2,0,0,0,1
5,8,4,548.0,0.1,1,0,0,1,4,86.0,0.304,0,0,0,3,13,0,0,0,3,1,0,2,0,0,0,1
0,8,2,229.0,0.2,0,0,0,1,4,106.0,0.487,0,0,0,1,20,0,1,0,6,1,0,1,0,0,0,1
4,9,2,310.0,0.1,0,1,0,1,5,248.0,0.451,0,0,0,4,17,0,1,0,5,2,0,2,1,0,0,1
4,9,3,438.0,0.0,0,1,1,0,0,209.0,0.382,1,0,0,1,20,0,0,0,5,2,0,2,0,0,0,1
5,7,3,215.0,0.0,1,0,1,0,0,28.0,0.258,1,0,0,3,13,0,0,0,1,2,0,2,0,0,0,1
5,7,1,68.0,0.0,0,1,0,0,1,70.0,0.312,0,0,0,1,22,1,0,0,4,2,0,1,0,0,0,1
4,8,1,76.0,0.2,0,0,1,0,1,94.0,0.142,1,0,0,3,14,0,0,0,4,1,0,1,0,1,0,1
0,6,2,149.0,0.1,0,1,1,0,3,50.0,0.296,0,0,0,3,12,1,1,0,4,2,0,2,1,0,0,1
4,0,3,947.0,0.0,1,0,0,1,4,259.0,0.107,0,0,0,3,12,1,0,1,5,2,0,2,0,0,0,1
5,3,2,447.0,0.2,0,1,1,0,1,179.0,0.103,1,0,0,1,22,0,0,1,4,1,0,2,1,0,0,1
5,4,4,795.0,0.5,0,0,1,0,0,124.0,0.04,0,0,0,1,20,0,0,0,3,1,0,1,1,0,0,1
5,8,3,462.0,0.0,1,0,0,1,5,111.0,0.183,0,0,0,3,11,0,0,0,7,1,0,2,0,0,0,1
0,4,2,84.0,0.0,0,0,0,1,3,40.0,0.056,0,0,0,1,20,1,0,0,5,1,0,1,0,0,0,1
0,8,3,88.0,0.0,0,1,0,0,0,38.0,0.206,1,0,0,3,14,1,0,0,2,1,0,1,0,0,1,1
5,8,1,189.0,0.0,0,0,1,0,0,224.0,0.199,0,0,0,2,23,1,0,1,1,1,0,1,0,0,0,1
4,3,2,430.0,0.1,0,1,1,0,4,176.0,0.216,0,0,0,1,22,0,0,0,6,1,0,2,0,0,0,1
0,8,4,731.0,0.1,0,1,1,0,0,169.0,0.24,1,0,0,1,19,0,0,1,2,1,0,2,0,0,0,1
4,2,3,329.0,0.1,1,1,0,1,1,66.0,0.319,1,0,0,3,11,0,0,1,1,1,0,3,1,0,0,1
4,3,4,446.0,0.5,0,0,0,1,4,81.0,0.112,0,0,0,2,10,0,0,0,3,1,0,1,0,0,0,1
4,3,3,230.0,0.2,0,1,0,1,2,219.0,0.06,1,0,0,3,14,1,0,0,3,1,0,2,1,0,0,1
4,0,3,149.0,0.0,0,0,0,1,3,36.0,0.2,1,0,0,3,13,0,1,0,2,2,0,1,1,0,0,1
1,1,2,142.0,0.1,1,0,0,0,1,38.0,0.429,1,0,0,3,11,0,0,0,2,1,0,1,0,1,0,1
4,5,3,725.0,0.0,0,0,1,1,3,129.0,0.329,1,0,0,1,19,0,0,1,7,2,0,2,0,0,0,1
2,3,6,1634.0,0.0,1,1,1,1,4,288.0,0.079,0,0,0,1,20,1,0,1,1,1,0,4,1,0,0,1
0,9,3,100.0,0.5,0,1,1,0,1,79.0,0.325,1,0,0,1,20,0,1,0,6,2,0,2,0,0,0,1
0,7,2,169.0,0.0,0,0,0,1,3,92.0,0.773,0,1,1,3,13,0,0,0,2,2,0,1,0,0,0,1
5,8,2,329.0,0.2,1,0,1,0,1,54.0,0.321,1,0,0,0,9,1,0,1,6,1,0,2,1,1,0,1
4,4,3,304.0,0.1,0,1,0,0,1,65.0,0.673,1,0,0,1,21,0,1,0,4,1,0,1,1,0,0,1
4,9,3,254.0,0.2,0,1,0,0,1,125.0,0.572,1,0,1,1,20,0,0,0,7,2,0,1,0,0,0,1
5,3,2,182.0,0.0,0,0,1,0,1,25.0,0.358,1,0,0,1,20,0,0,1,2,1,0,1,0,1,0,1
4,8,4,442.0,0.1,1,1,0,1,2,202.0,0.075,1,0,0,1,22,0,0,0,2,1,0,3,0,0,0,1
4,3,4,363.0,0.1,0,1,0,0,5,122.0,0.194,0,0,0,2,0,0,0,1,2,1,0,1,1,0,0,1
5,8,3,244.0,0.0,0,1,0,1,5,175.0,0.771,0,1,0,1,20,0,0,1,1,1,0,2,1,0,0,1
0,2,2,50.0,0.0,0,1,0,0,4,52.0,0.658,0,0,0,1,21,0,1,0,4,1,0,1,0,0,0,1
5,6,2,562.0,0.0,1,1,0,0,5,266.0,0.221,0,0,0,3,12,0,1,0,4,2,0,2,0,0,0,1
5,3,1,117.0,0.0,0,0,0,1,5,160.0,0.662,0,0,0,3,13,0,0,0,5,1,0,1,0,0,0,1
4,1,2,487.0,0.2,1,1,0,0,1,78.0,0.514,1,0,0,3,12,0,0,0,4,1,0,2,1,0,0,1
0,0,2,169.0,0.1,1,0,0,0,2,85.0,0.366,1,0,0,1,19,1,1,0,4,2,0,1,0,0,0,1
5,1,4,724.0,0.2,0,1,0,0,1,91.0,0.47,1,0,0,4,16,0,0,0,3,1,0,1,0,0,0,1
5,4,4,568.0,0.2,1,1,0,0,3,118.0,0.454,1,0,0,2,2,0,0,1,3,1,0,2,1,0,0,1
3,1,2,85.0,0.2,0,1,1,0,1,29.0,0.057,1,0,1,1,22,0,0,1,5,1,0,2,0,0,0,1
0,3,3,130.0,0.3,0,1,1,0,5,44.0,0.459,0,0,0,3,14,0,0,0,1,1,0,2,0,0,0,1
0,3,2,301.0,0.0,1,0,0,0,2,243.0,0.164,1,0,0,1,18,1,0,0,3,1,0,1,1,0,0,1
4,2,2,272.0,0.2,0,0,1,0,1,25.0,0.243,1,0,0,3,14,0,0,0,2,1,0,1,1,1,0,1
5,2,4,925.0,0.0,1,1,1,1,2,402.0,0.149,1,0,0,2,10,0,0,0,1,1,0,4,0,0,0,1
4,2,3,89.0,0.1,0,1,1,0,4,28.0,0.793,0,1,0,3,14,0,1,0,4,1,0,2,1,0,0,1
4,6,2,592.0,0.0,1,0,0,0,5,276.0,0.473,0,0,0,4,16,0,0,0,3,2,0,1,1,0,0,1
4,9,3,1004.0,0.0,1,1,0,0,3,207.0,0.405,1,0,0,3,12,0,0,1,4,2,1,2,1,0,0,1
5,4,3,309.0,0.1,0,0,0,0,4,149.0,0.292,0,0,0,4,17,1,0,0,4,1,0,0,1,0,0,1
4,3,3,427.0,0.1,1,0,0,1,4,101.0,0.258,0,0,0,0,9,0,0,0,3,1,0,2,0,0,0,1
4,1,2,402.0,0.1,0,0,1,1,2,467.0,0.289,1,0,0,1,20,0,0,1,7,1,0,2,1,0,0,1
5,2,3,192.0,0.2,1,0,1,0,0,60.0,0.284,1,0,0,3,12,0,0,0,3,1,0,2,1,0,0,1
4,2,3,506.0,0.2,0,1,0,0,1,163.0,0.487,1,0,0,3,12,0,0,1,1,1,0,1,1,0,0,1
0,3,3,147.0,0.0,0,1,1,0,1,25.0,0.268,1,0,0,2,10,0,0,0,3,1,0,2,0,0,0,1
5,7,2,401.0,0.2,0,1,1,0,1,179.0,0.097,1,0,0,1,19,0,0,0,1,2,0,2,0,0,0,1
3,7,1,73.0,0.1,0,0,1,0,1,25.0,0.159,1,0,0,2,0,0,0,0,2,2,0,1,1,1,0,1
5,4,1,93.0,0.0,1,0,0,0,5,40.0,0.21,0,0,0,1,20,0,0,0,1,1,0,1,0,0,0,1
3,4,3,446.0,0.2,1,0,0,0,0,108.0,0.136,1,0,0,1,20,0,0,0,2,1,0,1,1,0,1,1
4,9,2,476.0,0.0,0,0,0,1,5,224.0,0.728,0,1,0,1,18,0,0,0,1,2,0,1,0,0,0,1
1,8,2,218.0,0.0,0,1,0,0,5,104.0,0.091,0,0,0,3,11,0,0,1,6,1,0,1,0,0,0,1
4,3,3,777.0,0.2,0,0,1,1,1,81.0,0.201,1,0,0,1,20,1,0,1,5,1,0,2,1,1,0,1
4,8,1,94.0,0.0,0,1,0,0,0,247.0,0.106,1,0,0,1,21,0,0,0,4,1,0,1,1,0,1,1
0,4,3,163.0,0.5,1,0,0,0,1,49.0,0.349,1,0,1,1,19,1,0,0,6,1,0,1,0,1,0,1
4,5,1,145.0,0.1,0,0,1,0,1,48.0,0.205,1,0,0,3,13,0,0,0,2,2,0,1,1,1,0,1
4,5,2,207.0,0.1,0,1,0,0,4,127.0,0.712,0,0,0,1,20,1,0,0,2,2,0,1,0,0,0,1
5,1,4,438.0,0.3,0,1,1,0,2,490.0,0.108,1,0,0,3,14,1,0,1,4,1,0,2,1,0,0,1
2,1,3,371.0,0.2,0,0,1,1,3,91.0,0.307,0,0,0,3,11,0,0,0,3,1,0,2,0,0,0,1
4,9,1,125.0,0.0,0,0,0,1,2,472.0,0.206,1,0,0,2,23,0,0,1,5,2,0,1,0,0,0,1
5,1,3,615.0,0.0,0,1,0,0,4,197.0,0.37,0,0,0,2,0,0,0,1,4,1,0,1,0,0,0,1
5,2,3,478.0,0.0,1,0,1,0,2,215.0,0.396,0,0,0,3,11,0,0,0,7,1,0,2,0,0,0,1
4,8,1,87.0,0.1,0,1,0,0,4,218.0,0.42,0,0,0,4,16,0,0,1,4,1,0,1,0,0,0,1
4,1,1,293.0,0.1,0,0,1,0,3,50.0,0.169,0,0,0,1,20,0,0,0,7,1,0,1,1,0,0,1
4,0,2,607.0,0.0,0,0,0,1,5,363.0,0.549,0,0,1,0,9,0,1,0,7,2,0,1,0,0,0,1
4,5,3,115.0,0.0,0,1,0,0,0,142.0,0.118,1,0,0,1,20,1,1,0,5,2,1,1,1,0,1,1
4,1,1,203.0,0.2,0,0,0,0,0,212.0,0.6,1,0,0,3,12,0,0,0,2,1,0,0,0,0,1,1
5,5,3,134.0,0.3,0,1,0,0,1,81.0,0.159,1,0,0,1,20,0,1,0,1,2,0,1,0,0,0,1
5,1,2,410.0,0.1,1,0,0,0,0,117.0,0.231,1,0,0,3,12,0,0,0,4,1,0,1,0,0,1,1
0,7,3,131.0,0.1,0,0,0,0,4,69.0,0.644,0,0,0,1,20,0,1,0,4,2,0,0,0,0,0,1
4,9,4,616.0,0.0,0,1,1,0,1,105.0,0.358,1,0,0,4,17,0,0,1,7,2,0,2,1,0,0,1
4,2,1,31.0,0.0,0,1,0,0,3,90.0,0.569,0,0,1,1,18,0,0,0,3,1,0,1,1,0,0,1
3,7,2,72.0,0.1,0,1,0,0,4,62.0,0.314,0,0,0,1,18,1,0,0,3,2,0,1,0,0,0,1
4,8,4,664.0,0.1,0,1,1,0,0,176.0,0.465,1,0,0,1,20,0,0,0,1,1,0,2,1,0,0,1
5,9,1,94.0,0.1,1,0,0,0,0,67.0,0.222,1,0,0,1,19,0,0,1,1,2,0,1,0,0,1,1
0,3,2,315.0,0.5,0,1,1,0,1,179.0,0.103,1,0,0,1,22,1,0,0,3,1,0,2,0,0,0,1
4,3,3,455.0,0.0,1,0,1,0,4,131.0,0.621,0,0,0,3,11,1,0,1,1,1,0,2,0,0,0,1
4,9,4,488.0,0.0,0,1,0,1,0,98.0,0.205,1,0,0,1,19,0,1,0,2,2,0,2,1,0,1,1
4,8,3,548.0,0.0,1,0,0,0,2,191.0,0.269,1,0,0,1,19,0,0,0,6,1,0,1,1,0,0,1
3,3,2,326.0,0.0,0,1,0,0,5,274.0,0.108,0,0,1,2,23,1,0,0,7,1,0,1,0,0,0,1
2,3,6,938.0,0.0,1,0,1,1,2,223.0,0.523,1,0,0,4,16,0,1,0,1,1,0,3,0,0,0,1
4,1,4,817.0,0.0,0,1,0,0,1,166.0,0.337,1,0,0,2,10,0,0,1,3,1,1,1,0,0,0,1
4,1,2,430.0,0.0,0,0,1,0,2,439.0,0.102,1,0,0,3,11,1,0,0,3,1,0,1,0,0,0,1
4,8,1,218.0,0.0,0,0,0,0,4,238.0,0.687,0,0,1,1,22,0,0,1,2,1,0,0,0,0,0,1
4,5,2,162.0,0.1,0,1,0,0,0,93.0,0.164,1,0,0,1,22,0,0,1,2,2,0,1,0,0,1,1
4,8,2,297.0,0.0,0,1,1,0,5,202.0,0.127,0,0,0,1,19,0,0,1,7,1,0,2,0,0,0,1
4,1,1,57.0,0.2,0,1,0,0,4,100.0,0.373,0,0,0,2,10,0,1,0,1,1,0,1,0,0,0,1
5,1,1,440.0,0.0,1,0,0,0,5,243.0,0.877,0,1,0,1,21,0,0,0,3,1,0,1,0,0,0,1
1,8,2,298.0,0.1,1,0,0,1,2,178.0,0.24,1,0,0,3,11,1,0,0,3,1,0,2,0,0,0,1
5,1,2,394.0,0.0,0,0,1,0,1,97.0,0.821,1,1,0,4,16,0,1,0,1,1,0,1,1,1,0,1
5,9,1,44.0,0.1,0,0,0,0,0,44.0,0.539,1,0,0,1,20,0,0,0,8,2,0,0,1,0,1,1
3,9,4,257.0,0.3,0,1,1,0,1,121.0,0.159,1,0,0,4,16,0,0,0,3,2,0,2,1,0,0,1
5,1,2,301.0,0.1,0,1,1,0,2,488.0,0.276,1,0,0,3,13,1,0,1,4,1,0,2,0,0,0,1
4,5,4,1048.0,0.0,1,1,0,1,0,139.0,0.662,1,0,0,3,11,0,1,0,4,2,0,3,1,0,1,1
4,1,3,253.0,0.1,0,1,1,0,1,57.0,0.474,1,0,0,1,20,0,0,1,2,1,0,2,1,0,0,1
4,3,2,418.0,0.2,0,0,0,1,3,228.0,0.231,1,0,0,1,19,1,0,0,3,1,0,1,0,0,0,1
4,3,2,224.0,0.0,0,1,0,0,4,288.0,0.667,0,0,0,1,19,0,0,0,6,1,0,1,1,0,0,1
3,1,2,203.0,0.0,1,0,0,0,2,101.0,0.364,0,0,0,1,22,1,0,1,7,1,0,1,0,0,0,1
4,4,4,643.0,0.1,0,1,0,1,4,262.0,0.358,0,0,0,2,1,0,0,0,2,1,0,2,1,0,0,1
5,0,2,91.0,0.3,0,0,1,0,3,111.0,0.202,1,0,0,1,19,0,0,0,5,2,0,1,1,0,0,1
5,0,2,313.0,0.0,1,0,1,0,0,110.0,0.38,1,0,0,4,15,1,0,1,4,2,0,2,1,0,0,1
0,2,2,192.0,0.1,0,1,0,0,0,72.0,0.267,1,0,0,3,12,0,0,1,4,1,0,1,0,0,1,1
4,3,4,399.0,0.0,0,0,1,0,0,125.0,0.119,1,0,1,1,22,1,1,0,1,1,0,1,1,0,0,1
4,1,3,914.0,0.1,1,0,1,0,5,299.0,0.488,0,0,0,1,18,0,1,0,6,1,0,2,0,0,0,1
5,1,2,297.0,0.1,0,1,1,0,1,170.0,0.369,1,0,0,4,17,1,0,0,7,1,0,2,0,0,0,1
4,2,3,195.0,0.2,1,1,0,1,5,63.0,0.213,0,0,0,3,13,0,0,0,3,1,0,3,0,0,0,1
5,3,3,83.0,0.1,0,1,0,0,5,30.0,0.071,0,0,0,3,11,1,0,0,5,1,0,1,0,0,0,1
4,2,3,318.0,0.0,0,1,0,1,1,25.0,0.481,1,0,1,0,8,1,1,0,8,1,0,2,1,0,0,1
5,8,1,158.0,0.1,0,0,0,0,4,124.0,0.234,0,0,0,3,13,0,0,1,7,1,0,0,0,0,0,1
5,7,4,308.0,0.3,0,1,1,0,4,115.0,0.448,0,0,1,1,19,1,0,1,2,2,0,2,0,0,0,1
3,1,1,27.0,0.1,0,1,0,0,1,74.0,0.303,0,0,1,2,23,1,0,0,4,1,0,1,0,0,0,1
5,0,4,192.0,0.1,1,1,0,1,5,55.0,0.589,0,0,0,0,7,0,0,0,3,2,0,3,0,0,0,1
4,3,3,483.0,0.0,1,1,0,0,3,123.0,0.04,1,0,0,4,17,0,1,0,6,1,0,2,0,0,0,1
5,8,2,184.0,0.1,0,0,0,0,5,141.0,0.484,0,0,0,3,12,1,0,0,4,1,0,0,0,0,0,1
5,4,2,180.0,0.0,0,1,0,0,4,113.0,0.666,0,0,0,1,18,0,0,0,6,1,0,1,0,0,0,1
5,8,3,809.0,0.0,1,1,0,0,1,58.0,0.545,1,0,0,1,22,0,0,0,1,1,0,2,0,0,0,1
5,4,2,190.0,0.1,0,1,0,1,1,60.0,0.136,1,0,0,1,21,0,0,0,4,1,0,2,1,0,0,1
4,6,4,896.0,0.2,0,1,1,0,1,230.0,0.197,1,0,0,1,19,0,1,0,1,2,0,2,0,0,0,1
4,0,2,408.0,0.0,1,0,0,0,4,91.0,0.566,0,0,0,0,9,0,1,0,3,2,0,1,0,0,0,1
2,7,4,466.0,0.5,0,0,1,0,4,75.0,0.407,0,0,1,1,20,1,1,0,2,2,0,1,1,0,0,1
4,1,2,142.0,0.1,0,1,0,0,4,192.0,0.392,0,0,0,4,15,0,0,0,4,1,0,1,1,0,0,1
5,3,3,549.0,0.0,0,1,1,0,0,157.0,0.346,1,0,0,1,22,0,0,0,2,1,0,2,0,0,0,1
0,6,3,333.0,0.1,0,0,0,1,5,82.0,0.314,0,0,0,0,6,1,0,0,3,2,0,1,0,0,0,1
4,4,3,474.0,0.3,1,1,0,0,5,125.0,0.554,0,0,0,1,18,0,0,0,3,1,0,2,0,0,0,1
5,5,3,112.0,0.1,0,1,1,0,1,25.0,0.279,1,0,1,1,21,0,0,0,8,2,0,2,1,0,0,1
5,9,3,196.0,0.1,1,0,1,0,4,63.0,0.345,0,0,0,3,11,0,0,0,3,2,0,2,0,0,0,1
4,5,3,852.0,0.0,1,0,0,1,2,456.0,0.551,1,0,0,3,12,0,0,0,2,2,0,2,0,0,0,1
4,8,3,882.0,0.0,1,0,0,0,0,204.0,0.316,1,0,0,1,20,0,0,0,1,1,0,1,0,0,1,1
4,4,3,538.0,0.0,0,1,0,1,1,111.0,0.099,1,0,0,1,19,0,0,0,1,1,0,2,0,0,0,1
